customer_id,first_name,last_name,gender,date_of_birth,city,state,occupation,employment_type,annual_income,credit_score,customer_since,risk_segment
104954,Diya,Singh,Female,1972-01-15,Warangal,Telangana,Education,Salaried,248919.15,734,2025-03-22,Medium
104955,Aarav,Patel,Female,1988-01-11,New Delhi,Delhi,Finance,Salaried,1222718.75,768,2022-02-17,Low
104956,Vikram,Nair,Female,1962-01-17,Chennai,Tamil Nadu,Education,Business Owner,1213347.38,664,2019-10-22,High
104957,Karan,Mehta,Female,1981-01-12,Kolkata,West Bengal,Retail,Salaried,2721743.31,730,2023-08-17,Medium
104958,Neha,Shah,Female,1962-01-17,Udaipur,Rajasthan,Retail,Salaried,1078532.98,647,2024-12-10,High
104959,Meera,Das,Male,1981-01-12,Mangaluru,Karnataka,Retail,Salaried,763073.87,698,2018-07-30,Medium
104960,Nikhil,Das,Female,1978-01-13,Bengaluru,Karnataka,Manufacturing,Salaried,1045657.67,713,2018-10-28,Medium
104961,Karan,Mishra,Female,1985-01-11,Ahmedabad,Gujarat,Other,Salaried,1794312.18,638,2016-09-22,High
104962,Isha,Verma,Male,1966-01-16,Kolkata,West Bengal,Finance,Business Owner,430560.9,699,2020-08-28,Medium
104963,Ananya,Sharma,Male,1986-01-11,Udaipur,Rajasthan,Government,Business Owner,718358.41,761,2025-09-30,Low
104964,Aditya,Reddy,Male,1980-01-13,Mumbai,Maharashtra,Other,Salaried,418569.83,692,2025-10-30,Medium
104965,Priya,Nair,Female,1997-01-08,Kolkata,West Bengal,Manufacturing,Salaried,1280884.64,717,2017-08-09,Medium
104966,Riya,Sharma,Female,2003-01-07,Jaipur,Rajasthan,Retail,Salaried,369441.15,765,2021-11-01,Low
104967,Aarav,Mehta,Female,1998-01-08,Kolkata,West Bengal,Retail,Self-employed,1422576.86,749,2023-11-06,Medium
104968,Karan,Mehta,Male,1980-01-13,New Delhi,Delhi,IT,Salaried,1111645.0,678,2025-08-20,High
104969,Priya,Nair,Male,1971-01-15,Vadodara,Gujarat,Education,Salaried,1218090.35,799,2017-11-18,Low
104970,Rohan,Sharma,Male,1996-01-09,Kolkata,West Bengal,Government,Salaried,1302472.01,711,2021-05-25,Medium
104971,Rohan,Mehta,Female,1980-01-13,Coimbatore,Tamil Nadu,Retail,Business Owner,513930.81,842,2018-06-22,Low
104972,Meera,Gupta,Male,1967-01-16,Mumbai,Maharashtra,Retail,Self-employed,1341421.12,633,2021-11-01,High
104973,Vihaan,Iyer,Female,1965-01-16,Kolkata,West Bengal,Healthcare,Salaried,611400.67,711,2020-01-25,Medium
104974,Neha,Das,Male,1977-01-13,Coimbatore,Tamil Nadu,Other,Self-employed,436448.8,723,2022-02-24,Medium
104975,Ananya,Rao,Male,1971-01-15,Kolkata,West Bengal,Education,Salaried,352641.7,675,2021-01-16,High
104976,Vikram,Singh,Female,1994-01-09,Kolkata,West Bengal,Healthcare,Salaried,668740.29,605,2016-03-14,High
104977,Kavya,Kumar,Female,1976-01-14,Ahmedabad,Gujarat,Finance,Business Owner,1034168.4,682,2022-12-12,Medium
104978,Riya,Singh,Female,1963-01-17,Nagpur,Maharashtra,Other,Salaried,637245.86,702,2015-01-23,Medium
104979,Riya,Singh,Male,1965-01-16,New Delhi,Delhi,Finance,Business Owner,411745.02,641,2023-12-01,High
104980,Vihaan,Rao,Male,1994-01-09,Mysuru,Karnataka,Manufacturing,Salaried,1425133.43,807,2019-10-20,Low
104981,Meera,Verma,Male,1997-01-08,Pune,Maharashtra,Education,Salaried,313584.17,697,2017-03-14,Medium
104982,Vihaan,Kumar,Female,1969-01-15,Madurai,Tamil Nadu,Manufacturing,Salaried,1569122.18,687,2018-12-06,Medium
104983,Sneha,Gupta,Male,1963-01-17,Kolkata,West Bengal,Other,Business Owner,727214.35,674,2020-10-24,High
104984,Neha,Mishra,Male,2001-01-07,Hyderabad,Telangana,Other,Self-employed,278436.05,608,2018-04-17,High
104985,Nikhil,Iyer,Female,1999-01-08,Hyderabad,Telangana,Education,Self-employed,439032.17,667,2015-04-05,High
104986,Aditi,Shah,Female,1999-01-08,Jaipur,Rajasthan,IT,Salaried,1264920.39,702,2025-03-13,Medium
104987,Neha,Iyer,Female,2005-01-06,Kolkata,West Bengal,Education,Salaried,961036.72,651,2015-12-28,High
104988,Aarav,Mehta,Female,2001-01-07,Chennai,Tamil Nadu,Manufacturing,Salaried,1244013.17,669,2023-01-31,High
104989,Neha,Gupta,Female,1996-01-09,Madurai,Tamil Nadu,Healthcare,Business Owner,283952.46,686,2015-12-04,Medium
104990,Siddharth,Mehta,Male,1962-01-17,Coimbatore,Tamil Nadu,Other,Salaried,1899700.84,791,2025-11-13,Low
104991,Vihaan,Shah,Male,1963-01-17,Nagpur,Maharashtra,IT,Self-employed,1065798.43,850,2022-07-16,Low
104992,Ananya,Rao,Male,1966-01-16,Madurai,Tamil Nadu,Other,Salaried,1136980.93,691,2017-06-01,Medium
104993,Vikram,Sharma,Male,1974-01-14,Ahmedabad,Gujarat,Education,Salaried,1272275.79,697,2017-09-18,Medium
104994,Vikram,Verma,Female,1985-01-11,Mysuru,Karnataka,Healthcare,Business Owner,913945.33,682,2016-02-22,Medium
104995,Rahul,Shah,Male,1974-01-14,New Delhi,Delhi,Manufacturing,Salaried,1511093.33,694,2020-11-14,Medium
104996,Aditya,Sharma,Male,1961-01-17,New Delhi,Delhi,Manufacturing,Self-employed,873814.9,613,2021-02-06,High
104997,Aditya,Iyer,Male,1990-01-10,Mumbai,Maharashtra,Finance,Salaried,300223.03,715,2023-02-25,Medium
104998,Ananya,Das,Female,1981-01-12,Hyderabad,Telangana,Finance,Business Owner,1027266.63,683,2018-10-20,Medium
104999,Siddharth,Iyer,Female,1998-01-08,New Delhi,Delhi,Finance,Salaried,557062.11,647,2020-01-17,High
105000,Karan,Gupta,Male,1981-01-12,Mysuru,Karnataka,Other,Salaried,949827.27,775,2019-07-05,Low
105001,Rohan,Joshi,Female,1976-01-14,Kolkata,West Bengal,Manufacturing,Self-employed,580927.25,778,2024-11-20,Low
105002,Aditi,Reddy,Female,1965-01-16,Vadodara,Gujarat,Healthcare,Salaried,1231614.28,753,2019-05-03,Low
105003,Kavya,Mehta,Male,1970-01-15,Mysuru,Karnataka,Government,Contract,390828.35,787,2018-08-11,Low
105004,Aditya,Mishra,Male,1971-01-15,Mysuru,Karnataka,Other,Salaried,524924.4,724,2024-02-20,Medium
105005,Isha,Patel,Male,1989-01-10,Warangal,Telangana,Finance,Salaried,731694.28,672,2023-09-07,High
105006,Aditya,Das,Male,1980-01-13,Surat,Gujarat,Education,Salaried,744068.94,724,2017-01-09,Medium
105007,Riya,Joshi,Male,2000-01-08,Kolkata,West Bengal,Healthcare,Business Owner,519626.65,741,2019-10-24,Medium
105008,Vikram,Singh,Male,1974-01-14,Mysuru,Karnataka,IT,Salaried,506712.44,713,2021-12-10,Medium
105009,Sneha,Kumar,Male,2004-01-07,Warangal,Telangana,Manufacturing,Salaried,1014157.76,777,2017-12-02,Low
105010,Priya,Nair,Male,1972-01-15,Vadodara,Gujarat,IT,Salaried,417221.26,714,2020-02-01,Medium
105011,Sneha,Sharma,Female,1971-01-15,Surat,Gujarat,IT,Contract,328282.76,721,2026-02-12,Medium
105012,Karan,Shah,Male,1971-01-15,Coimbatore,Tamil Nadu,Other,Salaried,331649.3,703,2021-08-28,Medium
105013,Ananya,Iyer,Female,2002-01-07,Kolkata,West Bengal,Other,Salaried,474764.73,743,2026-02-15,Medium
105014,Vikram,Das,Male,2005-01-06,Mangaluru,Karnataka,Manufacturing,Self-employed,720629.26,668,2023-10-03,High
105015,Rohan,Singh,Male,1982-01-12,Nagpur,Maharashtra,IT,Salaried,932301.97,732,2023-05-17,Medium
105016,Isha,Shah,Female,1969-01-15,Surat,Gujarat,Education,Salaried,412029.37,697,2024-12-14,Medium
105017,Diya,Kumar,Female,1967-01-16,Surat,Gujarat,Healthcare,Salaried,1055899.41,660,2018-12-30,High
105018,Neha,Gupta,Female,1978-01-13,Udaipur,Rajasthan,Education,Salaried,1186278.46,723,2022-02-04,Medium
105019,Rohan,Iyer,Male,1997-01-08,Hyderabad,Telangana,Healthcare,Salaried,561758.28,727,2020-01-05,Medium
105020,Arjun,Iyer,Female,1984-01-12,New Delhi,Delhi,IT,Salaried,722198.99,668,2021-01-07,High
105021,Diya,Nair,Female,1987-01-11,Vadodara,Gujarat,Other,Self-employed,334463.44,784,2020-12-05,Low
105022,Diya,Reddy,Male,1970-01-15,Hyderabad,Telangana,Healthcare,Salaried,852157.88,611,2022-11-03,High
105023,Aarav,Das,Male,1974-01-14,Bengaluru,Karnataka,Other,Business Owner,952187.95,581,2019-08-16,Very High
105024,Meera,Mishra,Female,1981-01-12,Ahmedabad,Gujarat,Finance,Salaried,674886.47,767,2023-02-03,Low
105025,Aditi,Verma,Male,1994-01-09,Ahmedabad,Gujarat,Other,Self-employed,438042.2,617,2016-09-12,High
105026,Neha,Patel,Female,2001-01-07,Kolkata,West Bengal,IT,Business Owner,364788.76,704,2019-07-03,Medium
105027,Kavya,Iyer,Female,1982-01-12,Kolkata,West Bengal,Government,Self-employed,852715.21,695,2018-03-02,Medium
105028,Ananya,Iyer,Male,1990-01-10,Kolkata,West Bengal,IT,Salaried,933195.42,680,2025-07-07,Medium
105029,Vikram,Gupta,Female,1972-01-15,Vadodara,Gujarat,Manufacturing,Self-employed,390272.49,775,2015-04-04,Low
105030,Aditya,Joshi,Female,1965-01-16,Mumbai,Maharashtra,IT,Salaried,228819.89,783,2016-08-07,Low
105031,Vihaan,Sharma,Female,1989-01-10,Pune,Maharashtra,Retail,Contract,560138.49,718,2025-05-03,Medium
105032,Ananya,Patel,Male,1981-01-12,Pune,Maharashtra,Education,Business Owner,226811.13,695,2023-01-22,Medium
105033,Riya,Shah,Female,2001-01-07,Surat,Gujarat,IT,Salaried,742829.75,770,2022-12-23,Low
105034,Neha,Patel,Male,1966-01-16,Bengaluru,Karnataka,Finance,Salaried,1368422.72,720,2019-04-04,Medium
105035,Karan,Singh,Male,1994-01-09,Hyderabad,Telangana,Education,Business Owner,969979.0,657,2026-06-14,High
105036,Rohan,Joshi,Male,1974-01-14,Udaipur,Rajasthan,Manufacturing,Salaried,609215.88,719,2019-12-05,Medium
105037,Diya,Das,Male,1990-01-10,Mangaluru,Karnataka,Education,Self-employed,597171.2,638,2019-01-08,High
105038,Meera,Kumar,Male,2002-01-07,Nagpur,Maharashtra,Government,Contract,425249.32,714,2019-10-07,Medium
105039,Diya,Singh,Male,1994-01-09,Udaipur,Rajasthan,Healthcare,Self-employed,991605.59,675,2018-11-14,High
105040,Karan,Verma,Male,1969-01-15,Coimbatore,Tamil Nadu,Education,Salaried,327539.13,586,2015-09-24,Very High
105041,Rahul,Sharma,Male,1980-01-13,Madurai,Tamil Nadu,Retail,Salaried,1291219.26,747,2022-10-16,Medium
105042,Karan,Mishra,Female,1995-01-09,Coimbatore,Tamil Nadu,Government,Salaried,329321.52,707,2016-10-22,Medium
105043,Meera,Mishra,Male,2001-01-07,Bengaluru,Karnataka,IT,Salaried,1375951.32,711,2024-04-19,Medium
105044,Sneha,Rao,Male,1975-01-14,Warangal,Telangana,Government,Salaried,819448.64,783,2016-06-02,Low
105045,Nikhil,Nair,Female,1999-01-08,Warangal,Telangana,Healthcare,Salaried,994022.13,672,2025-12-17,High
105046,Aarav,Das,Male,1981-01-12,New Delhi,Delhi,Healthcare,Self-employed,542018.41,799,2025-11-08,Low
105047,Kavya,Joshi,Male,2004-01-07,New Delhi,Delhi,Finance,Self-employed,413664.8,704,2020-05-18,Medium
105048,Arjun,Patel,Male,1998-01-08,Kolkata,West Bengal,Manufacturing,Salaried,368797.99,610,2017-01-27,High
105049,Aditya,Verma,Female,1990-01-10,Warangal,Telangana,Education,Salaried,351052.43,633,2023-08-31,High
105050,Aarav,Verma,Male,1978-01-13,Udaipur,Rajasthan,Finance,Contract,519174.45,644,2025-07-23,High
105051,Vikram,Das,Female,1984-01-12,New Delhi,Delhi,Retail,Salaried,697161.66,643,2023-06-03,High
105052,Priya,Das,Female,1986-01-11,Mysuru,Karnataka,Government,Business Owner,360376.82,808,2021-07-11,Low
105053,Aarav,Gupta,Male,1986-01-11,Chennai,Tamil Nadu,Education,Salaried,219035.44,682,2022-10-11,Medium
105054,Rahul,Mehta,Male,1984-01-12,Hyderabad,Telangana,Manufacturing,Salaried,1853405.47,636,2017-05-13,High
105055,Neha,Mishra,Male,1986-01-11,Chennai,Tamil Nadu,Healthcare,Business Owner,835619.73,694,2023-03-14,Medium
105056,Meera,Reddy,Female,2001-01-07,Nagpur,Maharashtra,IT,Salaried,459012.52,685,2020-03-31,Medium
105057,Vikram,Das,Female,1977-01-13,Kolkata,West Bengal,Finance,Self-employed,338903.75,649,2025-01-03,High
105058,Isha,Mishra,Female,1982-01-12,Madurai,Tamil Nadu,Government,Business Owner,2463336.0,630,2025-06-30,High
105059,Nikhil,Shah,Male,2001-01-07,Pune,Maharashtra,Other,Self-employed,940674.9,719,2023-09-11,Medium
105060,Isha,Nair,Female,1989-01-10,Mumbai,Maharashtra,Healthcare,Salaried,562600.56,707,2020-02-06,Medium
105061,Siddharth,Shah,Male,2001-01-07,Udaipur,Rajasthan,Other,Salaried,1235713.89,769,2023-07-08,Low
105062,Aditi,Gupta,Male,2002-01-07,Mumbai,Maharashtra,Finance,Salaried,1015507.82,669,2016-06-14,High
105063,Vikram,Joshi,Male,1964-01-17,Kolkata,West Bengal,Healthcare,Self-employed,457986.42,697,2022-10-23,Medium
105064,Rahul,Mishra,Male,1995-01-09,Mangaluru,Karnataka,Government,Salaried,941880.6,788,2024-12-15,Low
105065,Isha,Das,Female,1968-01-16,Kolkata,West Bengal,IT,Salaried,1642997.77,623,2023-04-05,High
105066,Meera,Joshi,Male,1986-01-11,Nagpur,Maharashtra,Other,Self-employed,695711.58,731,2018-08-11,Medium
105067,Priya,Rao,Female,1999-01-08,Madurai,Tamil Nadu,Finance,Business Owner,2327908.21,640,2022-10-22,High
105068,Meera,Nair,Male,1978-01-13,Mumbai,Maharashtra,,Salaried,1160028.84,623,2015-08-16,High
105069,Karan,Shah,Male,1994-01-09,Ahmedabad,Gujarat,Government,Salaried,954263.97,652,2021-08-24,High
105070,Rahul,Nair,Male,1993-01-09,Pune,Maharashtra,Other,Business Owner,748327.32,629,2022-03-27,High
105071,Vikram,Patel,Female,2002-01-07,Hyderabad,Telangana,Finance,Contract,346314.7,680,2015-11-26,Medium
105072,Rohan,Mishra,Male,2000-01-08,Kolkata,West Bengal,IT,Business Owner,518393.65,730,2018-10-30,Medium
105073,Vikram,Shah,Female,1979-01-13,Pune,Maharashtra,Education,Business Owner,1951906.44,681,2018-11-22,Medium
105074,Aditya,Reddy,Female,1993-01-09,Ahmedabad,Gujarat,,Salaried,729401.81,715,2021-07-08,Medium
105075,Aarav,Reddy,Female,1972-01-15,New Delhi,Delhi,Finance,Contract,673554.46,632,2019-11-09,High
105076,Nikhil,Rao,Male,1968-01-16,Kolkata,West Bengal,IT,Self-employed,376785.37,634,2017-05-15,High
105077,Ananya,Sharma,Male,1966-01-16,New Delhi,Delhi,Healthcare,Self-employed,1082421.96,665,2020-09-13,High
105078,Rohan,Das,Female,1962-01-17,Surat,Gujarat,Healthcare,Self-employed,1056923.27,591,2015-11-24,Very High
105079,Rohan,Verma,Male,1970-01-15,Hyderabad,Telangana,Government,Salaried,794723.97,703,2019-01-20,Medium
105080,Arjun,Patel,Female,1969-01-15,Jaipur,Rajasthan,Government,Salaried,989023.29,727,2023-07-30,Medium
105081,Aditya,Joshi,Male,1994-01-09,Mysuru,Karnataka,IT,Contract,582076.82,811,2024-01-04,Low
105082,Aditya,Iyer,Male,1991-01-10,Mumbai,Maharashtra,Education,Salaried,537390.65,716,2018-03-10,Medium
105083,Priya,Reddy,Male,1976-01-14,New Delhi,Delhi,Government,Contract,755467.4,774,2022-05-18,Low
105084,Aditya,Nair,Male,1969-01-15,Madurai,Tamil Nadu,Government,Salaried,867758.6,693,2016-06-23,Medium
105085,Karan,Sharma,Female,1973-01-14,New Delhi,Delhi,Manufacturing,Self-employed,791265.85,751,2021-01-08,Low
105086,Arjun,Joshi,Male,2004-01-07,Coimbatore,Tamil Nadu,Education,Salaried,905821.51,769,2015-01-11,Low
105087,Vikram,Gupta,Male,1966-01-16,New Delhi,Delhi,Other,Self-employed,589131.01,739,2017-05-10,Medium
105088,Aarav,Mehta,Male,1981-01-12,Vadodara,Gujarat,Retail,Salaried,872291.48,656,2015-03-30,High
105089,Neha,Mishra,Male,1970-01-15,Ahmedabad,Gujarat,Education,Self-employed,1172493.74,778,2020-08-28,Low
105090,Neha,Joshi,Male,1963-01-17,Chennai,Tamil Nadu,Finance,Salaried,742682.75,651,2024-06-07,High
105091,Vihaan,Iyer,Female,2000-01-08,Mangaluru,Karnataka,IT,Salaried,559284.91,725,2020-12-20,Medium
105092,Riya,Joshi,Male,1972-01-15,Udaipur,Rajasthan,Healthcare,Salaried,739612.02,729,2022-11-28,Medium
105093,Isha,Singh,Male,1961-01-17,Coimbatore,Tamil Nadu,Manufacturing,Salaried,1063648.17,614,2017-12-17,High
105094,Karan,Iyer,Male,1980-01-13,Jaipur,Rajasthan,Government,Salaried,491695.98,722,2021-01-28,Medium
105095,Isha,Shah,Female,1964-01-17,Bengaluru,Karnataka,Healthcare,Salaried,345470.53,673,2025-08-12,High
105096,Vikram,Shah,Female,2005-01-06,Udaipur,Rajasthan,IT,Salaried,1447638.5,631,2026-04-05,High
105097,Kavya,Das,Male,1976-01-14,Warangal,Telangana,Other,Salaried,784713.61,599,2021-12-23,Very High
105098,Siddharth,Joshi,Male,1989-01-10,Nagpur,Maharashtra,Government,Salaried,846202.99,738,2022-10-31,Medium
105099,Nikhil,Singh,Female,1961-01-17,Mangaluru,Karnataka,IT,Business Owner,709160.58,612,2022-04-03,High
105100,Nikhil,Joshi,Female,1981-01-12,Jaipur,Rajasthan,Healthcare,Self-employed,682847.27,771,2025-06-14,Low
105101,Priya,Patel,Male,1994-01-09,Kolkata,West Bengal,Finance,Business Owner,808004.06,645,2020-07-26,High
105102,Arjun,Shah,Female,1979-01-13,Warangal,Telangana,Education,Salaried,780856.6,653,2017-01-09,High
105103,Sneha,Kumar,Male,1961-01-17,Bengaluru,Karnataka,IT,Self-employed,623035.15,755,2016-10-04,Low
105104,Siddharth,Joshi,Male,1973-01-14,Bengaluru,Karnataka,Other,Business Owner,844358.73,650,2019-09-26,High
105105,Aditya,Verma,Female,1972-01-15,Jaipur,Rajasthan,Healthcare,Salaried,725310.28,670,2018-01-14,High
105106,Diya,Singh,Female,1985-01-11,Udaipur,Rajasthan,IT,Contract,677491.71,682,2017-08-23,Medium
105107,Vihaan,Gupta,Male,2002-01-07,New Delhi,Delhi,Education,Salaried,767352.88,776,2020-08-07,Low
105108,Meera,Das,Female,1973-01-14,Kolkata,West Bengal,Healthcare,Salaried,813391.47,594,2020-09-15,Very High
105109,Aditya,Reddy,Male,1968-01-16,New Delhi,Delhi,IT,Salaried,686080.64,717,2021-09-29,Medium
105110,Karan,Mehta,Male,2005-01-06,Pune,Maharashtra,Finance,Contract,1483523.92,657,2020-09-14,High
105111,Ananya,Rao,Male,1991-01-10,New Delhi,Delhi,Retail,Salaried,727944.96,610,2015-09-07,High
105112,Vihaan,Singh,Male,1988-01-11,Kolkata,West Bengal,Other,Salaried,2009755.83,760,2021-09-30,Low
105113,Vihaan,Nair,Female,1990-01-10,Coimbatore,Tamil Nadu,Education,Contract,899934.87,749,2021-04-05,Medium
105114,Meera,Verma,Female,1974-01-14,Udaipur,Rajasthan,Retail,Salaried,745460.43,661,2019-04-17,High
105115,Kavya,Mishra,Female,2005-01-06,New Delhi,Delhi,Government,Salaried,446581.47,727,2026-05-06,Medium
105116,Aditya,Verma,Female,1989-01-10,Ahmedabad,Gujarat,Government,Salaried,853344.64,680,2024-01-08,Medium
105117,Vikram,Iyer,Male,2001-01-07,Warangal,Telangana,Government,Salaried,512925.41,719,2018-10-20,Medium
105118,Priya,Singh,Female,1969-01-15,New Delhi,Delhi,Manufacturing,Contract,2133816.49,667,2019-01-04,High
105119,Rahul,Kumar,Female,1998-01-08,Kolkata,West Bengal,Finance,Salaried,1030993.35,642,2015-04-08,High
105120,Karan,Kumar,Female,1991-01-10,Kolkata,West Bengal,Education,Self-employed,479173.43,597,2025-04-12,Very High
105121,Sneha,Gupta,Female,1999-01-08,Mumbai,Maharashtra,Government,Salaried,1315857.34,796,2023-08-17,Low
105122,Priya,Sharma,Male,1990-01-10,Bengaluru,Karnataka,IT,Salaried,478038.6,807,2017-08-13,Low
105123,Sneha,Gupta,Male,2002-01-07,New Delhi,Delhi,Education,Salaried,517953.94,742,2015-09-03,Medium
105124,Meera,Mishra,Female,1985-01-11,Madurai,Tamil Nadu,Education,Self-employed,880324.52,660,2016-06-12,High
105125,Ananya,Mishra,Male,1989-01-10,Jaipur,Rajasthan,Manufacturing,Salaried,967682.68,693,2019-06-19,Medium
105126,Arjun,Patel,Male,1980-01-13,Nagpur,Maharashtra,Government,Salaried,335111.16,645,2025-07-20,High
105127,Rohan,Mishra,Female,1994-01-09,Pune,Maharashtra,Healthcare,Salaried,752387.49,683,2024-02-09,Medium
105128,Meera,Shah,Female,1969-01-15,Pune,Maharashtra,Healthcare,Salaried,1438049.94,714,2019-08-05,Medium
105129,Siddharth,Verma,Female,1978-01-13,Warangal,Telangana,Government,Contract,919637.99,689,2024-08-21,Medium
105130,Karan,Mishra,Male,2004-01-07,Nagpur,Maharashtra,Healthcare,Salaried,1200780.21,701,2022-11-12,Medium
105131,Vikram,Das,Male,1971-01-15,Bengaluru,Karnataka,Retail,Salaried,303830.6,719,2024-12-11,Medium
105132,Vihaan,Rao,Female,1983-01-12,Udaipur,Rajasthan,Other,Salaried,783503.77,741,2016-02-02,Medium
105133,Meera,Verma,Female,1978-01-13,Hyderabad,Telangana,IT,Salaried,631465.79,673,2022-02-16,High
105134,Aditya,Joshi,Male,1995-01-09,New Delhi,Delhi,Education,Salaried,590732.89,683,2020-10-21,Medium
105135,Isha,Shah,Female,1968-01-16,Kolkata,West Bengal,Other,Contract,1101708.96,713,2018-03-08,Medium
105136,Riya,Patel,Male,1983-01-12,Jaipur,Rajasthan,Retail,Salaried,1257957.99,676,2024-04-25,High
105137,Sneha,Shah,Female,1996-01-09,Mumbai,Maharashtra,Government,Business Owner,1121485.21,759,2025-05-07,Low
105138,Isha,Kumar,Female,1964-01-17,Ahmedabad,Gujarat,Government,Salaried,623351.81,614,2016-06-09,High
105139,Rohan,Iyer,Female,1962-01-17,Bengaluru,Karnataka,IT,Salaried,566102.56,708,2023-01-17,Medium
105140,Neha,Iyer,Male,2004-01-07,Jaipur,Rajasthan,Government,Business Owner,462852.78,642,2024-07-07,High
105141,Priya,Das,Female,1999-01-08,Hyderabad,Telangana,Finance,Self-employed,752153.59,696,2025-12-16,Medium
105142,Siddharth,Nair,Female,1987-01-11,Kolkata,West Bengal,Retail,Salaried,1041186.2,767,2016-03-09,Low
105143,Isha,Verma,Male,1970-01-15,Hyderabad,Telangana,Healthcare,Salaried,829846.62,609,2024-08-16,High
105144,Aditya,Reddy,Male,1997-01-08,Warangal,Telangana,Other,Salaried,252463.05,668,2019-04-26,High
105145,Neha,Das,Male,1991-01-10,New Delhi,Delhi,Retail,Business Owner,353920.48,618,2016-07-25,High
105146,Neha,Joshi,Male,1963-01-17,New Delhi,Delhi,IT,Contract,588031.6,751,2023-09-24,Low
105147,Vihaan,Gupta,Male,1992-01-10,Nagpur,Maharashtra,Other,Salaried,469547.99,662,2019-08-14,High
105148,Siddharth,Kumar,Male,1972-01-15,Nagpur,Maharashtra,Other,Self-employed,965048.79,701,2019-12-23,Medium
105149,Nikhil,Patel,Female,1982-01-12,Jaipur,Rajasthan,Other,Salaried,655440.76,669,2019-01-22,High
105150,Ananya,Patel,Female,1962-01-17,Udaipur,Rajasthan,Other,Business Owner,622145.12,725,2016-05-17,Medium
105151,Siddharth,Verma,Female,1993-01-09,Warangal,Telangana,Manufacturing,Self-employed,461654.67,716,2016-05-28,Medium
105152,Vihaan,Nair,Female,1970-01-15,Mysuru,Karnataka,IT,Salaried,1360168.04,748,2015-11-20,Medium
105153,Aditya,Kumar,Male,1990-01-10,Surat,Gujarat,Education,Salaried,937117.62,648,2020-01-23,High
105154,Aarav,Das,Female,1998-01-08,Kolkata,West Bengal,Retail,Salaried,4066003.65,623,2016-12-09,High
105155,Rahul,Gupta,Female,1965-01-16,Mangaluru,Karnataka,Education,Salaried,549839.64,803,2020-11-18,Low
105156,Diya,Shah,Male,2002-01-07,Udaipur,Rajasthan,Other,Salaried,1085406.54,662,2021-07-01,High
105157,Riya,Sharma,Male,2005-01-06,Hyderabad,Telangana,Other,Business Owner,493402.34,723,2016-08-09,Medium
